"lo" "la" "chl"
"107" 59.2307692307692 43.1758241758242 NA
"108" 59.3186813186813 43.1758241758242 NA
"109" 59.4065934065934 43.1758241758242 NA
"110" 59.4945054945055 43.1758241758242 NA
"111" 59.5824175824176 43.1758241758242 NA
"112" 59.6703296703297 43.1758241758242 NA
"113" 59.7582417582418 43.1758241758242 NA
"114" 59.8461538461538 43.1758241758242 NA
"115" 59.9340659340659 43.1758241758242 NA
"116" 60.021978021978 43.1758241758242 NA
"117" 60.1098901098901 43.1758241758242 NA
"118" 60.1978021978022 43.1758241758242 NA
"119" 60.2857142857143 43.1758241758242 NA
"120" 60.3736263736264 43.1758241758242 NA
"121" 60.4615384615385 43.1758241758242 NA
"122" 60.5494505494505 43.1758241758242 NA
"123" 60.6373626373626 43.1758241758242 NA
"124" 60.7252747252747 43.1758241758242 NA
"125" 60.8131868131868 43.1758241758242 NA
"126" 60.9010989010989 43.1758241758242 NA
"127" 60.989010989011 43.1758241758242 NA
"128" 61.0769230769231 43.1758241758242 NA
"129" 61.1648351648352 43.1758241758242 NA
"130" 61.2527472527473 43.1758241758242 NA
"131" 61.3406593406593 43.1758241758242 NA
"132" 61.4285714285714 43.1758241758242 NA
"133" 61.5164835164835 43.1758241758242 NA
"134" 61.6043956043956 43.1758241758242 NA
"135" 61.6923076923077 43.1758241758242 NA
"136" 61.7802197802198 43.1758241758242 NA
"137" 61.8681318681319 43.1758241758242 NA
"138" 61.956043956044 43.1758241758242 NA
"139" 58 43.2637362637363 NA
"140" 58.0879120879121 43.2637362637363 NA
"141" 58.1758241758242 43.2637362637363 NA
"142" 58.2637362637363 43.2637362637363 NA
"143" 58.3516483516484 43.2637362637363 NA
"144" 58.4395604395604 43.2637362637363 NA
"145" 58.5274725274725 43.2637362637363 NA
"146" 58.6153846153846 43.2637362637363 NA
"147" 58.7032967032967 43.2637362637363 NA
"148" 58.7912087912088 43.2637362637363 NA
"149" 58.8791208791209 43.2637362637363 NA
"150" 58.967032967033 43.2637362637363 NA
"151" 59.054945054945 43.2637362637363 NA
"152" 59.1428571428571 43.2637362637363 NA
"153" 59.2307692307692 43.2637362637363 NA
"154" 59.3186813186813 43.2637362637363 NA
"155" 59.4065934065934 43.2637362637363 NA
"156" 59.4945054945055 43.2637362637363 NA
"157" 59.5824175824176 43.2637362637363 NA
"158" 59.6703296703297 43.2637362637363 NA
"159" 59.7582417582418 43.2637362637363 NA
"160" 59.8461538461538 43.2637362637363 NA
"161" 59.9340659340659 43.2637362637363 NA
"162" 60.021978021978 43.2637362637363 NA
"163" 60.1098901098901 43.2637362637363 NA
"164" 60.1978021978022 43.2637362637363 NA
"165" 60.2857142857143 43.2637362637363 NA
"166" 60.3736263736264 43.2637362637363 NA
"167" 60.4615384615385 43.2637362637363 NA
"168" 60.5494505494505 43.2637362637363 NA
"169" 60.6373626373626 43.2637362637363 NA
"170" 60.7252747252747 43.2637362637363 NA
"171" 60.8131868131868 43.2637362637363 NA
"172" 60.9010989010989 43.2637362637363 NA
"173" 60.989010989011 43.2637362637363 NA
"174" 61.0769230769231 43.2637362637363 NA
"175" 61.1648351648352 43.2637362637363 NA
"176" 61.2527472527473 43.2637362637363 NA
"177" 61.3406593406593 43.2637362637363 NA
"178" 61.4285714285714 43.2637362637363 NA
"179" 61.5164835164835 43.2637362637363 NA
"180" 61.6043956043956 43.2637362637363 NA
"181" 61.6923076923077 43.2637362637363 NA
"182" 61.7802197802198 43.2637362637363 NA
"183" 61.8681318681319 43.2637362637363 NA
"184" 61.956043956044 43.2637362637363 NA
"185" 58 43.3516483516484 NA
"186" 58.0879120879121 43.3516483516484 NA
"187" 58.1758241758242 43.3516483516484 NA
"188" 58.2637362637363 43.3516483516484 NA
"189" 58.3516483516484 43.3516483516484 NA
"190" 58.4395604395604 43.3516483516484 NA
"191" 58.5274725274725 43.3516483516484 NA
"192" 58.6153846153846 43.3516483516484 NA
"193" 58.7032967032967 43.3516483516484 NA
"194" 58.7912087912088 43.3516483516484 NA
"195" 58.8791208791209 43.3516483516484 NA
"196" 58.967032967033 43.3516483516484 NA
"197" 59.054945054945 43.3516483516484 NA
"198" 59.1428571428571 43.3516483516484 NA
"199" 59.2307692307692 43.3516483516484 NA
"200" 59.3186813186813 43.3516483516484 NA
"201" 59.4065934065934 43.3516483516484 NA
"202" 59.4945054945055 43.3516483516484 NA
"203" 59.5824175824176 43.3516483516484 NA
"204" 59.6703296703297 43.3516483516484 NA
"205" 59.7582417582418 43.3516483516484 NA
"206" 59.8461538461538 43.3516483516484 NA
"207" 59.9340659340659 43.3516483516484 NA
"208" 60.021978021978 43.3516483516484 NA
"209" 60.1098901098901 43.3516483516484 NA
"210" 60.1978021978022 43.3516483516484 NA
"211" 60.2857142857143 43.3516483516484 NA
"212" 60.3736263736264 43.3516483516484 NA
"213" 60.4615384615385 43.3516483516484 NA
"214" 60.5494505494505 43.3516483516484 NA
"215" 60.6373626373626 43.3516483516484 NA
"216" 60.7252747252747 43.3516483516484 NA
"217" 60.8131868131868 43.3516483516484 NA
"218" 60.9010989010989 43.3516483516484 NA
"219" 60.989010989011 43.3516483516484 NA
"220" 61.0769230769231 43.3516483516484 NA
"221" 61.1648351648352 43.3516483516484 NA
"222" 61.2527472527473 43.3516483516484 NA
"223" 61.3406593406593 43.3516483516484 NA
"224" 61.4285714285714 43.3516483516484 NA
"225" 61.5164835164835 43.3516483516484 NA
"226" 61.6043956043956 43.3516483516484 NA
"227" 61.6923076923077 43.3516483516484 NA
"228" 61.7802197802198 43.3516483516484 NA
"229" 61.8681318681319 43.3516483516484 NA
"230" 61.956043956044 43.3516483516484 NA
"231" 58 43.4395604395604 NA
"232" 58.0879120879121 43.4395604395604 NA
"233" 58.1758241758242 43.4395604395604 NA
"234" 58.2637362637363 43.4395604395604 NA
"235" 58.3516483516484 43.4395604395604 NA
"236" 58.4395604395604 43.4395604395604 NA
"237" 58.5274725274725 43.4395604395604 NA
"238" 58.6153846153846 43.4395604395604 NA
"239" 58.7032967032967 43.4395604395604 NA
"240" 58.7912087912088 43.4395604395604 NA
"241" 58.8791208791209 43.4395604395604 NA
"242" 58.967032967033 43.4395604395604 NA
"243" 59.054945054945 43.4395604395604 NA
"244" 59.1428571428571 43.4395604395604 NA
"245" 59.2307692307692 43.4395604395604 NA
"246" 59.3186813186813 43.4395604395604 NA
"247" 59.4065934065934 43.4395604395604 NA
"248" 59.4945054945055 43.4395604395604 NA
"249" 59.5824175824176 43.4395604395604 NA
"250" 59.6703296703297 43.4395604395604 NA
"251" 59.7582417582418 43.4395604395604 NA
"252" 59.8461538461538 43.4395604395604 NA
"253" 59.9340659340659 43.4395604395604 NA
"254" 60.021978021978 43.4395604395604 NA
"255" 60.1098901098901 43.4395604395604 NA
"256" 60.1978021978022 43.4395604395604 NA
"257" 60.2857142857143 43.4395604395604 NA
"258" 60.3736263736264 43.4395604395604 NA
"259" 60.4615384615385 43.4395604395604 NA
"260" 60.5494505494505 43.4395604395604 NA
"261" 60.6373626373626 43.4395604395604 NA
"262" 60.7252747252747 43.4395604395604 NA
"263" 60.8131868131868 43.4395604395604 NA
"264" 60.9010989010989 43.4395604395604 NA
"265" 60.989010989011 43.4395604395604 NA
"266" 61.0769230769231 43.4395604395604 NA
"267" 61.1648351648352 43.4395604395604 NA
"268" 61.2527472527473 43.4395604395604 NA
"269" 61.3406593406593 43.4395604395604 NA
"270" 61.4285714285714 43.4395604395604 NA
"271" 61.5164835164835 43.4395604395604 NA
"272" 61.6043956043956 43.4395604395604 NA
"273" 61.6923076923077 43.4395604395604 NA
"274" 61.7802197802198 43.4395604395604 NA
"275" 61.8681318681319 43.4395604395604 NA
"276" 61.956043956044 43.4395604395604 NA
"277" 58 43.5274725274725 NA
"278" 58.0879120879121 43.5274725274725 NA
"279" 58.1758241758242 43.5274725274725 NA
"280" 58.2637362637363 43.5274725274725 NA
"281" 58.3516483516484 43.5274725274725 NA
"282" 58.4395604395604 43.5274725274725 NA
"283" 58.5274725274725 43.5274725274725 NA
"284" 58.6153846153846 43.5274725274725 NA
"285" 58.7032967032967 43.5274725274725 NA
"286" 58.7912087912088 43.5274725274725 NA
"287" 58.8791208791209 43.5274725274725 NA
"288" 58.967032967033 43.5274725274725 NA
"289" 59.054945054945 43.5274725274725 NA
"290" 59.1428571428571 43.5274725274725 NA
"291" 59.2307692307692 43.5274725274725 NA
"292" 59.3186813186813 43.5274725274725 NA
"293" 59.4065934065934 43.5274725274725 NA
"294" 59.4945054945055 43.5274725274725 NA
"295" 59.5824175824176 43.5274725274725 NA
"296" 59.6703296703297 43.5274725274725 NA
"297" 59.7582417582418 43.5274725274725 NA
"298" 59.8461538461538 43.5274725274725 NA
"299" 59.9340659340659 43.5274725274725 NA
"300" 60.021978021978 43.5274725274725 NA
"301" 60.1098901098901 43.5274725274725 NA
"302" 60.1978021978022 43.5274725274725 NA
"303" 60.2857142857143 43.5274725274725 NA
"304" 60.3736263736264 43.5274725274725 NA
"305" 60.4615384615385 43.5274725274725 NA
"306" 60.5494505494505 43.5274725274725 NA
"307" 60.6373626373626 43.5274725274725 NA
"308" 60.7252747252747 43.5274725274725 NA
"309" 60.8131868131868 43.5274725274725 NA
"310" 60.9010989010989 43.5274725274725 NA
"311" 60.989010989011 43.5274725274725 NA
"312" 61.0769230769231 43.5274725274725 NA
"313" 61.1648351648352 43.5274725274725 NA
"314" 61.2527472527473 43.5274725274725 NA
"315" 61.3406593406593 43.5274725274725 NA
"316" 61.4285714285714 43.5274725274725 NA
"317" 61.5164835164835 43.5274725274725 NA
"318" 61.6043956043956 43.5274725274725 NA
"319" 61.6923076923077 43.5274725274725 NA
"320" 61.7802197802198 43.5274725274725 NA
"321" 61.8681318681319 43.5274725274725 NA
"322" 61.956043956044 43.5274725274725 NA
"323" 58 43.6153846153846 NA
"324" 58.0879120879121 43.6153846153846 NA
"325" 58.1758241758242 43.6153846153846 NA
"326" 58.2637362637363 43.6153846153846 NA
"327" 58.3516483516484 43.6153846153846 NA
"328" 58.4395604395604 43.6153846153846 NA
"329" 58.5274725274725 43.6153846153846 NA
"330" 58.6153846153846 43.6153846153846 NA
"331" 58.7032967032967 43.6153846153846 NA
"332" 58.7912087912088 43.6153846153846 NA
"333" 58.8791208791209 43.6153846153846 NA
"334" 58.967032967033 43.6153846153846 NA
"335" 59.054945054945 43.6153846153846 NA
"336" 59.1428571428571 43.6153846153846 NA
"337" 59.2307692307692 43.6153846153846 NA
"338" 59.3186813186813 43.6153846153846 NA
"339" 59.4065934065934 43.6153846153846 NA
"340" 59.4945054945055 43.6153846153846 NA
"341" 59.5824175824176 43.6153846153846 NA
"342" 59.6703296703297 43.6153846153846 NA
"343" 59.7582417582418 43.6153846153846 NA
"344" 59.8461538461538 43.6153846153846 NA
"345" 59.9340659340659 43.6153846153846 NA
"346" 60.021978021978 43.6153846153846 NA
"347" 60.1098901098901 43.6153846153846 NA
"348" 60.1978021978022 43.6153846153846 NA
"349" 60.2857142857143 43.6153846153846 NA
"350" 60.3736263736264 43.6153846153846 NA
"351" 60.4615384615385 43.6153846153846 NA
"352" 60.5494505494505 43.6153846153846 NA
"353" 60.6373626373626 43.6153846153846 NA
"354" 60.7252747252747 43.6153846153846 NA
"355" 60.8131868131868 43.6153846153846 NA
"356" 60.9010989010989 43.6153846153846 NA
"357" 60.989010989011 43.6153846153846 NA
"358" 61.0769230769231 43.6153846153846 NA
"359" 61.1648351648352 43.6153846153846 NA
"360" 61.2527472527473 43.6153846153846 NA
"361" 61.3406593406593 43.6153846153846 NA
"362" 61.4285714285714 43.6153846153846 NA
"363" 61.5164835164835 43.6153846153846 NA
"364" 61.6043956043956 43.6153846153846 NA
"365" 61.6923076923077 43.6153846153846 NA
"366" 61.7802197802198 43.6153846153846 NA
"367" 61.8681318681319 43.6153846153846 NA
"368" 61.956043956044 43.6153846153846 NA
"369" 58 43.7032967032967 NA
"370" 58.0879120879121 43.7032967032967 NA
"371" 58.1758241758242 43.7032967032967 NA
"372" 58.2637362637363 43.7032967032967 NA
"373" 58.3516483516484 43.7032967032967 NA
"374" 58.4395604395604 43.7032967032967 NA
"375" 58.5274725274725 43.7032967032967 NA
"376" 58.6153846153846 43.7032967032967 NA
"377" 58.7032967032967 43.7032967032967 NA
"378" 58.7912087912088 43.7032967032967 NA
"379" 58.8791208791209 43.7032967032967 NA
"380" 58.967032967033 43.7032967032967 NA
"381" 59.054945054945 43.7032967032967 NA
"382" 59.1428571428571 43.7032967032967 NA
"383" 59.2307692307692 43.7032967032967 NA
"384" 59.3186813186813 43.7032967032967 NA
"385" 59.4065934065934 43.7032967032967 NA
"386" 59.4945054945055 43.7032967032967 NA
"387" 59.5824175824176 43.7032967032967 NA
"388" 59.6703296703297 43.7032967032967 NA
"389" 59.7582417582418 43.7032967032967 NA
"390" 59.8461538461538 43.7032967032967 NA
"391" 59.9340659340659 43.7032967032967 NA
"392" 60.021978021978 43.7032967032967 NA
"393" 60.1098901098901 43.7032967032967 NA
"394" 60.1978021978022 43.7032967032967 NA
"395" 60.2857142857143 43.7032967032967 NA
"396" 60.3736263736264 43.7032967032967 NA
"397" 60.4615384615385 43.7032967032967 NA
"398" 60.5494505494505 43.7032967032967 NA
"399" 60.6373626373626 43.7032967032967 NA
"400" 60.7252747252747 43.7032967032967 NA
"401" 60.8131868131868 43.7032967032967 NA
"402" 60.9010989010989 43.7032967032967 NA
"403" 60.989010989011 43.7032967032967 NA
"404" 61.0769230769231 43.7032967032967 NA
"405" 61.1648351648352 43.7032967032967 NA
"406" 61.2527472527473 43.7032967032967 NA
"407" 61.3406593406593 43.7032967032967 NA
"408" 61.4285714285714 43.7032967032967 NA
"409" 61.5164835164835 43.7032967032967 NA
"410" 61.6043956043956 43.7032967032967 NA
"411" 61.6923076923077 43.7032967032967 NA
"412" 61.7802197802198 43.7032967032967 NA
"413" 61.8681318681319 43.7032967032967 NA
"414" 61.956043956044 43.7032967032967 NA
"415" 58 43.7912087912088 NA
"416" 58.0879120879121 43.7912087912088 NA
"417" 58.1758241758242 43.7912087912088 NA
"418" 58.2637362637363 43.7912087912088 NA
"419" 58.3516483516484 43.7912087912088 NA
"420" 58.4395604395604 43.7912087912088 NA
"421" 58.5274725274725 43.7912087912088 NA
"422" 58.6153846153846 43.7912087912088 NA
"423" 58.7032967032967 43.7912087912088 NA
"424" 58.7912087912088 43.7912087912088 NA
"425" 58.8791208791209 43.7912087912088 NA
"426" 58.967032967033 43.7912087912088 NA
"427" 59.054945054945 43.7912087912088 NA
"428" 59.1428571428571 43.7912087912088 NA
"429" 59.2307692307692 43.7912087912088 NA
"430" 59.3186813186813 43.7912087912088 NA
"431" 59.4065934065934 43.7912087912088 NA
"432" 59.4945054945055 43.7912087912088 NA
"433" 59.5824175824176 43.7912087912088 NA
"434" 59.6703296703297 43.7912087912088 NA
"435" 59.7582417582418 43.7912087912088 NA
"436" 59.8461538461538 43.7912087912088 NA
"437" 59.9340659340659 43.7912087912088 NA
"438" 60.021978021978 43.7912087912088 NA
"439" 60.1098901098901 43.7912087912088 NA
"440" 60.1978021978022 43.7912087912088 NA
"441" 60.2857142857143 43.7912087912088 NA
"442" 60.3736263736264 43.7912087912088 NA
"443" 60.4615384615385 43.7912087912088 NA
"444" 60.5494505494505 43.7912087912088 NA
"445" 60.6373626373626 43.7912087912088 NA
"446" 60.7252747252747 43.7912087912088 NA
"447" 60.8131868131868 43.7912087912088 NA
"448" 60.9010989010989 43.7912087912088 NA
"449" 60.989010989011 43.7912087912088 NA
"450" 61.0769230769231 43.7912087912088 NA
"451" 61.1648351648352 43.7912087912088 NA
"452" 61.2527472527473 43.7912087912088 NA
"453" 61.3406593406593 43.7912087912088 NA
"454" 61.4285714285714 43.7912087912088 NA
"455" 61.5164835164835 43.7912087912088 NA
"456" 61.6043956043956 43.7912087912088 NA
"457" 61.6923076923077 43.7912087912088 NA
"458" 61.7802197802198 43.7912087912088 NA
"459" 61.8681318681319 43.7912087912088 NA
"460" 61.956043956044 43.7912087912088 NA
"461" 58 43.8791208791209 NA
"462" 58.0879120879121 43.8791208791209 NA
"463" 58.1758241758242 43.8791208791209 NA
"464" 58.2637362637363 43.8791208791209 NA
"465" 58.3516483516484 43.8791208791209 NA
"466" 58.4395604395604 43.8791208791209 NA
"467" 58.5274725274725 43.8791208791209 NA
"468" 58.6153846153846 43.8791208791209 NA
"469" 58.7032967032967 43.8791208791209 NA
"470" 58.7912087912088 43.8791208791209 NA
"471" 58.8791208791209 43.8791208791209 NA
"472" 58.967032967033 43.8791208791209 NA
"473" 59.054945054945 43.8791208791209 NA
"474" 59.1428571428571 43.8791208791209 NA
"475" 59.2307692307692 43.8791208791209 NA
"476" 59.3186813186813 43.8791208791209 NA
"477" 59.4065934065934 43.8791208791209 NA
"478" 59.4945054945055 43.8791208791209 NA
"479" 59.5824175824176 43.8791208791209 NA
"480" 59.6703296703297 43.8791208791209 NA
"481" 59.7582417582418 43.8791208791209 NA
"482" 59.8461538461538 43.8791208791209 NA
"483" 59.9340659340659 43.8791208791209 NA
"484" 60.021978021978 43.8791208791209 NA
"485" 60.1098901098901 43.8791208791209 NA
"486" 60.1978021978022 43.8791208791209 NA
"487" 60.2857142857143 43.8791208791209 NA
"488" 60.3736263736264 43.8791208791209 NA
"489" 60.4615384615385 43.8791208791209 NA
"490" 60.5494505494505 43.8791208791209 NA
"491" 60.6373626373626 43.8791208791209 NA
"492" 60.7252747252747 43.8791208791209 NA
"493" 60.8131868131868 43.8791208791209 NA
"494" 60.9010989010989 43.8791208791209 NA
"495" 60.989010989011 43.8791208791209 NA
"496" 61.0769230769231 43.8791208791209 NA
"497" 61.1648351648352 43.8791208791209 NA
"498" 61.2527472527473 43.8791208791209 NA
"499" 61.3406593406593 43.8791208791209 NA
"500" 61.4285714285714 43.8791208791209 NA
"501" 61.5164835164835 43.8791208791209 NA
"502" 61.6043956043956 43.8791208791209 NA
"503" 61.6923076923077 43.8791208791209 NA
"504" 61.7802197802198 43.8791208791209 NA
"505" 61.8681318681319 43.8791208791209 NA
"506" 61.956043956044 43.8791208791209 NA
"507" 58 43.967032967033 NA
"508" 58.0879120879121 43.967032967033 NA
"509" 58.1758241758242 43.967032967033 NA
"510" 58.2637362637363 43.967032967033 NA
"511" 58.3516483516484 43.967032967033 NA
"512" 58.4395604395604 43.967032967033 NA
"513" 58.5274725274725 43.967032967033 NA
"514" 58.6153846153846 43.967032967033 NA
"515" 58.7032967032967 43.967032967033 NA
"516" 58.7912087912088 43.967032967033 NA
"517" 58.8791208791209 43.967032967033 NA
"518" 58.967032967033 43.967032967033 NA
"519" 59.054945054945 43.967032967033 NA
"520" 59.1428571428571 43.967032967033 NA
"521" 59.2307692307692 43.967032967033 NA
"522" 59.3186813186813 43.967032967033 NA
"523" 59.4065934065934 43.967032967033 NA
"524" 59.4945054945055 43.967032967033 NA
"525" 59.5824175824176 43.967032967033 NA
"526" 59.6703296703297 43.967032967033 NA
"527" 59.7582417582418 43.967032967033 NA
"528" 59.8461538461538 43.967032967033 NA
"529" 59.9340659340659 43.967032967033 NA
"530" 60.021978021978 43.967032967033 NA
"531" 60.1098901098901 43.967032967033 NA
"532" 60.1978021978022 43.967032967033 NA
"533" 60.2857142857143 43.967032967033 NA
"534" 60.3736263736264 43.967032967033 NA
"535" 60.4615384615385 43.967032967033 NA
"536" 60.5494505494505 43.967032967033 NA
"537" 60.6373626373626 43.967032967033 NA
"538" 60.7252747252747 43.967032967033 NA
"539" 60.8131868131868 43.967032967033 NA
"540" 60.9010989010989 43.967032967033 NA
"541" 60.989010989011 43.967032967033 NA
"542" 61.0769230769231 43.967032967033 NA
"543" 61.1648351648352 43.967032967033 NA
"544" 61.2527472527473 43.967032967033 NA
"545" 61.3406593406593 43.967032967033 NA
"546" 61.4285714285714 43.967032967033 NA
"547" 61.5164835164835 43.967032967033 NA
"548" 61.6043956043956 43.967032967033 NA
"549" 61.6923076923077 43.967032967033 NA
"550" 61.7802197802198 43.967032967033 NA
"551" 61.8681318681319 43.967032967033 NA
"552" 61.956043956044 43.967032967033 NA
"553" 58 44.0549450549451 NA
"554" 58.0879120879121 44.0549450549451 NA
"555" 58.1758241758242 44.0549450549451 NA
"556" 58.2637362637363 44.0549450549451 NA
"557" 58.3516483516484 44.0549450549451 NA
"558" 58.4395604395604 44.0549450549451 NA
"559" 58.5274725274725 44.0549450549451 NA
"560" 58.6153846153846 44.0549450549451 NA
"561" 58.7032967032967 44.0549450549451 NA
"562" 58.7912087912088 44.0549450549451 NA
"563" 58.8791208791209 44.0549450549451 NA
"564" 58.967032967033 44.0549450549451 NA
"565" 59.054945054945 44.0549450549451 NA
"566" 59.1428571428571 44.0549450549451 NA
"567" 59.2307692307692 44.0549450549451 NA
"568" 59.3186813186813 44.0549450549451 NA
"569" 59.4065934065934 44.0549450549451 NA
"570" 59.4945054945055 44.0549450549451 NA
"571" 59.5824175824176 44.0549450549451 9.3325430079699
"572" 59.6703296703297 44.0549450549451 9.3325430079699
"573" 59.7582417582418 44.0549450549451 NA
"574" 59.8461538461538 44.0549450549451 NA
"575" 59.9340659340659 44.0549450549451 NA
"576" 60.021978021978 44.0549450549451 NA
"577" 60.1098901098901 44.0549450549451 NA
"578" 60.1978021978022 44.0549450549451 NA
"579" 60.2857142857143 44.0549450549451 NA
"580" 60.3736263736264 44.0549450549451 NA
"581" 60.4615384615385 44.0549450549451 NA
"582" 60.5494505494505 44.0549450549451 NA
"583" 60.6373626373626 44.0549450549451 NA
"584" 60.7252747252747 44.0549450549451 NA
"585" 60.8131868131868 44.0549450549451 NA
"586" 60.9010989010989 44.0549450549451 NA
"587" 60.989010989011 44.0549450549451 NA
"588" 61.0769230769231 44.0549450549451 NA
"589" 61.1648351648352 44.0549450549451 NA
"590" 61.2527472527473 44.0549450549451 NA
"591" 61.3406593406593 44.0549450549451 NA
"592" 61.4285714285714 44.0549450549451 NA
"593" 61.5164835164835 44.0549450549451 NA
"594" 61.6043956043956 44.0549450549451 NA
"595" 61.6923076923077 44.0549450549451 NA
"596" 61.7802197802198 44.0549450549451 NA
"597" 61.8681318681319 44.0549450549451 NA
"598" 61.956043956044 44.0549450549451 NA
"599" 58 44.1428571428571 NA
"600" 58.0879120879121 44.1428571428571 NA
"601" 58.1758241758242 44.1428571428571 NA
"602" 58.2637362637363 44.1428571428571 NA
"603" 58.3516483516484 44.1428571428571 NA
"604" 58.4395604395604 44.1428571428571 NA
"605" 58.5274725274725 44.1428571428571 NA
"606" 58.6153846153846 44.1428571428571 NA
"607" 58.7032967032967 44.1428571428571 NA
"608" 58.7912087912088 44.1428571428571 NA
"609" 58.8791208791209 44.1428571428571 NA
"610" 58.967032967033 44.1428571428571 NA
"611" 59.054945054945 44.1428571428571 3.1988951096914
"612" 59.1428571428571 44.1428571428571 11.8850222743702
"613" 59.2307692307692 44.1428571428571 3.4276778654645
"614" 59.3186813186813 44.1428571428571 11.8850222743702
"615" 59.4065934065934 44.1428571428571 11.8850222743702
"616" 59.4945054945055 44.1428571428571 9.66050878989813
"617" 59.5824175824176 44.1428571428571 9.3325430079699
"618" 59.6703296703297 44.1428571428571 9.3325430079699
"619" 59.7582417582418 44.1428571428571 9.01571137605957
"620" 59.8461538461538 44.1428571428571 12.7350308101666
"621" 59.9340659340659 44.1428571428571 8.7096358995608
"622" 60.021978021978 44.1428571428571 8.12830516164099
"623" 60.1098901098901 44.1428571428571 8.12830516164099
"624" 60.1978021978022 44.1428571428571 NA
"625" 60.2857142857143 44.1428571428571 NA
